id,title,price,link,img,description,address_no,address_street,address_city,address_postcode,key_info_price,key_info_style,key_info_bedrooms,key_info_bathrooms,key_info_reception,key_info_heating,key_info_epc,key_info_size,key_info_status,timestamp
814822,"Apartment 4, Mayfield,",,https://www.propertypal.com/apartment-4-mayfield-magheralave-road-lisburn/814822,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Ground Floor Apartment,4,Apartment, Lisburn, BT28 3NL,On Release,Ground Floor Apartment,2,2,1,Gas,,,On Release,2023-05-21 17:57:47.627873
816616,"3 Tynedale Park,",229950,https://www.propertypal.com/3-tynedale-park-lisburn/816616,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached Bungalow,3,"Tynedale Park,",Lisburn, BT28 3JU,"Offers around£229,950",Detached Bungalow,3,1,1,,D62/D67,,For sale,2023-05-21 17:57:47.962913
817486,"7 Millvale,",159950,https://www.propertypal.com/7-millvale-ballinderry-lower-lisburn/817486,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached Villa,7,"Millvale,", Lisburn, BT28 2FA,"Asking price£159,950",Semi-detached Villa,3,2,2,Oil,D63/C71,,For sale,2023-05-21 17:57:48.252075
816089,"5a Sandown Park,",210000,https://www.propertypal.com/5a-sandown-park-causeway-end-road-lisburn/816089,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached House,5,"a Sandown Park,", Lisburn, BT28 2EN,"Price£210,000",Detached House,3,2,1,,EPC -PDF (124kb),,For sale,2023-05-21 17:57:48.573543
805406,"2 Parkmount,",650000,https://www.propertypal.com/2-parkmount-lisburn/805406,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,5 Bed Townhouse,2,"Parkmount,",Lisburn, BT27 4AN,"Offers over£650,000",Townhouse,5,,3,,D56/D59,,For sale,2023-05-21 17:57:48.837156
816912,"46 Drumbo Road,",1600000,https://www.propertypal.com/46-drumbo-road-drumbo-lisburn/816912,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,5 Bed Detached House,46,"Drumbo Road,", Lisburn, BT27 5TX,"Asking price£1,600,000",Detached House,5,,4,,,,For sale,2023-05-21 17:57:49.283852
815528,"30 Beechfield Mews,",99950,https://www.propertypal.com/30-beechfield-mews-lisburn/815528,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,1 Bed Apartment,30,"Beechfield Mews,",Lisburn, BT28 1NR,"Price£99,950",Apartment,1,1,1,,EPC -PDF (61kb),,For sale,2023-05-21 17:57:49.556564
815292,"29 Clonevin Park,",449950,https://www.propertypal.com/29-clonevin-park-lisburn/815292,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,29,"Clonevin Park,",Lisburn, BT28 3BJ,"Offers around£449,950",Detached House,4,4,2,,B83/B83,,For sale,2023-05-21 17:57:49.870532
806915,"66 Glenwood Court,",194950,https://www.propertypal.com/66-glenwood-court-lisburn/806915,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached House,66,"Glenwood Court,",Lisburn, BT28 3UD,"Offers around£194,950",Detached House,3,1,1,,EPC Rating Graph,,For sale,2023-05-21 17:57:50.138277
815652,"102 Grand Street,",89950,https://www.propertypal.com/102-grand-street-lisburn/815652,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Terrace House,102,"Grand Street,",Lisburn, BT27 4UE,"Offers around£89,950",Terrace House,2,,1,Gas,D64/C69,,For sale,2023-05-21 17:57:50.426780
786459,"19 Lester Avenue,",259950,https://www.propertypal.com/19-lester-avenue-off-belsize-road-lisburn/786459,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached House,19,"Lester Avenue,", Lisburn, BT28 3QD,"Offers around£259,950",Detached House,3,,2,Gas,D63/C70,,For sale,2023-05-21 17:57:50.721309
778226,"15 Berkeley Hall Court,",169950,https://www.propertypal.com/15-berkeley-hall-court-off-saintfield-road-lisburn/778226,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Apartment,15,"Berkeley Hall Court,", Lisburn, BT27 5QX,"Offers around£169,950",Apartment,2,,1,Gas,C74/C75,,For sale,2023-05-21 17:57:51.037751
812717,"119 Ballantine Gardens,",310000,https://www.propertypal.com/119-ballantine-gardens-lisburn/812717,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,119,"Ballantine Gardens,",Lisburn, BT27 5FJ,"Offers around£310,000",Detached House,4,,1,Gas,C79/C79,,For sale,2023-05-21 17:57:52.673128
814603,"39 Ashbourne Park,",189950,https://www.propertypal.com/39-ashbourne-park-lambeg-lisburn/814603,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,39,"Ashbourne Park,", Lisburn, BT27 4NS,"Offers around£189,950",Semi-detached House,3,1,1,,E47/D66,,For sale,2023-05-21 17:57:52.938630
812089,"33 Waterside,",99950,https://www.propertypal.com/33-waterside-lisburn/812089,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Terrace House,33,"Waterside,",Lisburn, BT28 1YH,"Offers over£99,950",Terrace House,3,,2,Oil,D58/D64,,For sale,2023-05-21 17:57:53.243194
814094,"53 Glenbrae,",249950,https://www.propertypal.com/53-glenbrae-lisburn/814094,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,53,"Glenbrae,",Lisburn, BT28 2YJ,"Offers around£249,950",Detached House,4,,2,Oil,D67/D67,,For sale,2023-05-21 17:57:53.530572
814184,"13 Thornleigh Close,",249500,https://www.propertypal.com/13-thornleigh-close-lisburn/814184,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached Chalet,13,"Thornleigh Close,",Lisburn, BT28 2DB,"Offers around£249,500",Detached Chalet,4,,2,Oil,D58/D64,,For sale,2023-05-21 17:57:53.817263
814930,"The Deanery, Fairfields,",,https://www.propertypal.com/the-deanery-fairfields-lisburn/814930,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,,"The Deanery, Fairfields,",Lisburn, BT28 3QL,New Phase,Detached House,4,2,3,Gas,,,New Phase,2023-05-21 17:57:54.122380
737351,"236 Hillhall Road,",495000,https://www.propertypal.com/236-hillhall-road-lisburn/737351,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,236,"Hillhall Road,",Lisburn, BT27 5JQ,"Offers over£495,000",Detached House,4,2,3,,E47,,For sale,2023-05-21 17:57:54.508595
813383,"38 Ballymacash Park,",139950,https://www.propertypal.com/38-ballymacash-park-lisburn/813383,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Terrace House,38,"Ballymacash Park,",Lisburn, BT28 3EX,"Offers around£139,950",Terrace House,3,1,1,,EPC -PDF (126kb),,For sale,2023-05-21 17:57:54.902608
814432,"6 Belsize Way,",275000,https://www.propertypal.com/6-belsize-way-lisburn/814432,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached House,6,"Belsize Way,",Lisburn, BT27 4EZ,"Price£275,000",Detached House,3,3,2,Gas,B84,,For sale,2023-05-21 17:57:55.210596
811724,"22 Berkeley Hall Court,",229950,https://www.propertypal.com/22-berkeley-hall-court-lisburn/811724,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Townhouse,22,"Berkeley Hall Court,",Lisburn, BT27 5QX,"Price£229,950",Townhouse,3,,,,,,For sale,2023-05-21 17:57:55.627778
813168,"1 Ferndell,",179950,https://www.propertypal.com/1-ferndell-lisburn/813168,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,1,"Ferndell,",Lisburn, BT27 4HQ,"Price£179,950",Semi-detached House,3,1,2,,EPC -PDF (826kb),,For sale,2023-05-21 17:57:55.890782
812965,"14 Edenvale Gardens,",99950,https://www.propertypal.com/14-edenvale-gardens-ballymacash-road-lisburn/812965,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed End-terrace House,14,"Edenvale Gardens,", Lisburn, BT28 2UT,"Offers around£99,950",End-terrace House,3,,1,Oil,E49/D68,,For sale,2023-05-21 17:57:56.141374
811049,"227 Moira Road,",250000,https://www.propertypal.com/227-moira-road-lisburn/811049,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Bungalow,227,"Moira Road,",Lisburn, BT28 2TP,"Price£250,000",Bungalow,3,2,3,,EPC -PDF (118kb),,For sale,2023-05-21 17:57:57.830115
811171,"10 Linen Green,",225000,https://www.propertypal.com/10-linen-green-lisburn/811171,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Townhouse,10,"Linen Green,",Lisburn, BT28 3NZ,"Offers around£225,000",Townhouse,4,3,1,Gas,,,For sale,2023-05-21 17:57:58.223717
810688,"137 Benson Street,",215000,https://www.propertypal.com/137-benson-street-lisburn/810688,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Semi-detached Bungalow,137,"Benson Street,",Lisburn, BT28 2AF,"Offers around£215,000",Semi-detached Bungalow,4,,3,Gas,D67/C70,,For sale,2023-05-21 17:57:58.612350
810190,"14 Moss Road,",295000,https://www.propertypal.com/14-moss-road-lisburn/810190,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached Bungalow,14,"Moss Road,",Lisburn, BT27 4NW,"Offers over£295,000",Detached Bungalow,4,2,2,Oil,,,For sale,2023-05-21 17:57:58.905916
811512,"47 Woodland Park,",269950,https://www.propertypal.com/47-woodland-park-lambeg-lisburn/811512,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached Bungalow,47,"Woodland Park,", Lisburn, BT27 4PF,"Offers around£269,950",Detached Bungalow,4,1,2,,E43/D58,,For sale,2023-05-21 17:57:59.203815
811423,"3 Roseville Park,",99950,https://www.propertypal.com/3-roseville-park-lisburn/811423,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Terrace House,3,"Roseville Park,",Lisburn, BT27 4XT,"Offers around£99,950",Terrace House,3,,1,Oil,,,For sale,2023-05-21 17:57:59.460099
810235,"79 Mornington Avenue,",200000,https://www.propertypal.com/79-mornington-avenue-lisburn/810235,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,79,"Mornington Avenue,",Lisburn, BT28 2WP,"Offers over£200,000",Semi-detached House,3,,1,Gas,C77/C79,,For sale,2023-05-21 17:57:59.718157
809314,"3 Alpha Court,",159950,https://www.propertypal.com/3-alpha-court-lisburn/809314,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Duplex Apartment,3,"Alpha Court,",Lisburn, BT27 4EQ,"Asking price£159,950",Duplex Apartment,3,,1,Gas,C75/B81,,For sale,2023-05-21 17:57:59.983121
811204,"9 Sir Richard Wallace Square,",220000,https://www.propertypal.com/9-sir-richard-wallace-square-thaxton-lisburn/811204,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached House,9,"Sir Richard Wallace Square,", Lisburn, BT28 3DQ,"Offers around£220,000",Detached House,3,,1,Gas,C78/C80,,For sale,2023-05-21 17:58:00.256322
810728,"14 Lurganure Road,",75000,https://www.propertypal.com/14-lurganure-road-lisburn/810728,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Detached Bungalow,14,"Lurganure Road,",Lisburn, BT28 2TS,"Guide price£75,000",Detached Bungalow,2,1,,,,,For sale,2023-05-21 17:58:00.533991
811048,"9 Warren Park Gardens,",104950,https://www.propertypal.com/9-warren-park-gardens-lisburn/811048,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,9,"Warren Park Gardens,",Lisburn, BT28 1HH,"Price£104,950",Semi-detached House,3,1,2,Oil,EPC -PDF (62kb),,For sale,2023-05-21 17:58:00.827749
769913,"103c Drumbeg Drive,",85000,https://www.propertypal.com/103c-drumbeg-drive-lisburn/769913,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Apartment,103,"c Drumbeg Drive,",Lisburn, BT28 1QJ,"Offers around£85,000",Apartment,2,,1,Gas,C70/C75,,For sale,2023-05-21 17:58:01.232703
808564,"2 Moss Lane,",289950,https://www.propertypal.com/2-moss-lane-lower-ballinderry-antrim/808564,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached Chalet,2,"Moss Lane,", Antrim, BT28 2JR,"Offers around£289,950",Detached Chalet,4,,1,Oil,D65/D68,,For sale,2023-05-21 17:58:02.924094
646633,"2B Llewellyn,",195000,https://www.propertypal.com/2b-llewellyn-lisburn/646633,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached House,2,"B Llewellyn,",Lisburn, BT27 4AQ,"Asking price£195,000",Detached House,3,3,2,Gas,B81/B81,,For sale,2023-05-21 17:58:03.223876
807968,"20 Huguenot Drive,",119950,https://www.propertypal.com/20-huguenot-drive-grand-street-lisburn/807968,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,20,"Huguenot Drive,", Lisburn, BT27 4UH,"Offers over£119,950",Semi-detached House,3,,2,Oil,E45/D64,,For sale,2023-05-21 17:58:03.518566
777522,"33 Glenwood Court,",169000,https://www.propertypal.com/33-glenwood-court-lisburn/777522,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,33,"Glenwood Court,",Lisburn, BT28 3UD,"Offers around£169,000",Semi-detached House,3,,1,Dual (Solid & Oil),E51/C72,,For sale,2023-05-21 17:58:03.833051
741619,"11 Barnfield Grange,",174950,https://www.propertypal.com/11-barnfield-grange-barnfield-road-lisburn/741619,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Semi-detached House,11,"Barnfield Grange,", Lisburn, BT28 3RS,"Offers around£174,950",Semi-detached House,4,2,1,,,,For sale,2023-05-21 17:58:04.107915
784596,"18 Holstein Crescent,",229950,https://www.propertypal.com/18-holstein-crescent-lisburn/784596,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Townhouse,18,"Holstein Crescent,",Lisburn, BT28 2RS,"Offers over£229,950",Townhouse,4,,2,Gas,C78/C78,,For sale,2023-05-21 17:58:04.520067
808717,"47 Cloverdale Crescent,",235000,https://www.propertypal.com/47-cloverdale-crescent-lisburn/808717,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,47,"Cloverdale Crescent,",Lisburn, BT27 4PS,"Offers around£235,000",Detached House,4,,,,,,For sale,2023-05-21 17:58:04.928428
809210,"House, Outbuildings And Land, 17 Pine Hill,",350000,https://www.propertypal.com/house-outbuildings-and-land-17-pine-hill-lisburn/809210,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Detached Bungalow,17,"House, Outbuildings And Land,",Lisburn, BT27 5PL,"Offers around£350,000",Detached Bungalow,2,,1,Oil,E41/E49,,For sale,2023-05-21 17:58:05.233601
807851,"1c Old Road,",625000,https://www.propertypal.com/1c-old-road-ballinderry-upper-lisburn/807851,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,6 Bed Detached House,1,"c Old Road,", Lisburn, BT28 2NJ,"Offers around£625,000",Detached House,6,3,3,Oil,E42/E42,,For sale,2023-05-21 17:58:05.639229
808708,"Ballinderry Masonic Hall, 87 Ballinderry Road,",265000,https://www.propertypal.com/ballinderry-masonic-hall-87-ballinderry-road-upper-ballinderry-lisburn/808708,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,Detached House,87,"Ballinderry Masonic Hall,", Lisburn, BT28 2NL,"Offers around£265,000",Detached House,,,,,/A154,,For sale,2023-05-21 17:58:06.016944
770573,"34 Killultagh Road,",419950,https://www.propertypal.com/34-killultagh-road-lisburn/770573,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,5 Bed Detached House,34,"Killultagh Road,",Lisburn, BT28 2NX,"Offers around£419,950",Detached House,5,4,3,Oil,EPC -PDF (319kb),,For sale,2023-05-21 17:58:06.367200
771707,"40 Berkeley Hall Court,",189950,https://www.propertypal.com/40-berkeley-hall-court-lisburn/771707,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Townhouse,40,"Berkeley Hall Court,",Lisburn, BT27 5QX,"Offers around£189,950",Townhouse,2,1,1,,C74/C74,,For sale,2023-05-21 17:58:06.667663
807001,"7 Alexander Avenue,",130000,https://www.propertypal.com/7-alexander-avenue-lisburn/807001,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,7,"Alexander Avenue,",Lisburn, BT27 5HT,"Offers around£130,000",Semi-detached House,3,2,1,Gas,E52/D60,,For sale,2023-05-21 17:58:08.469546
805594,"112 Pond Park Road,",134950,https://www.propertypal.com/112-pond-park-road-lisburn/805594,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed House,112,"Pond Park Road,",Lisburn, BT28 3RE,"Price£134,950",House,3,1,1,Gas,C70/C72,,For sale,2023-05-21 17:58:08.806756
806004,"149b Moira Road,",139950,https://www.propertypal.com/149b-moira-road-lisburn/806004,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed House,149,"b Moira Road,",Lisburn, BT28 1RN,"Offers around£139,950",House,3,1,2,,EPC -PDF (137kb),,For sale,2023-05-21 17:58:09.287869
805330,"49 Ashcroft Way,",164950,https://www.propertypal.com/49-ashcroft-way-ballinderry-lower/805330,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,49,"Ashcroft Way,",Ballinderry Lower, BT28 2AY,"Offers around£164,950",Semi-detached House,3,1,1,Oil,D65/C70,,For sale,2023-05-21 17:58:09.624538
765270,"""Broom Lodge"", 110 Halftown Road,",325000,https://www.propertypal.com/broom-lodge-110-halftown-road-lisburn/765270,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached Chalet,110,"""Broom Lodge"",",Lisburn, BT27 5RF,"Offers around£325,000",Detached Chalet,4,2,3,Oil,,,For sale,2023-05-21 17:58:09.885774
806555,"1 Trinity Gate,",320000,https://www.propertypal.com/1-trinity-gate-lisburn/806555,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Townhouse,1,"Trinity Gate,",Lisburn, BT28 3FR,"Offers around£320,000",Townhouse,4,4,1,Gas,C71/C73,,For sale,2023-05-21 17:58:10.151851
807863,"30 Low Road,",95000,https://www.propertypal.com/30-low-road-lisburn/807863,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Terrace House,30,"Low Road,",Lisburn, BT27 4TJ,"Offers over£95,000",Terrace House,3,,1,Gas,C69/C71,,For sale,2023-05-21 17:58:10.409247
779511,"78 Ballantine Gardens,",290000,https://www.propertypal.com/78-ballantine-gardens-lisburn/779511,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Townhouse,78,"Ballantine Gardens,",Lisburn, BT27 5FJ,"Asking price£290,000",Townhouse,4,3,2,Gas,B83/B83,,For sale,2023-05-21 17:58:10.695904
739197,"11 Barnfield Grange,",174995,https://www.propertypal.com/11-barnfield-grange-lisburn/739197,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Semi-detached House,11,"Barnfield Grange,",Lisburn, BT28 3RS,"Guide price£174,995",Semi-detached House,4,2,2,Oil,EPC -PDF (29kb),,For sale,2023-05-21 17:58:11.025929
799373,"15 Springhill,",219950,https://www.propertypal.com/15-springhill-off-nettlehill-road-lisburn/799373,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Detached House,15,"Springhill,", Lisburn, BT28 3QE,"Offers around£219,950",Detached House,3,,2,Oil,D64/D66,,For sale,2023-05-21 17:58:11.312961
807765,"46 Wallace Avenue,",155000,https://www.propertypal.com/46-wallace-avenue-lisburn/807765,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,46,"Wallace Avenue,",Lisburn, BT27 4AE,"Offers around£155,000",Semi-detached House,3,1,1,,EPC -PDF (72kb),,For sale,2023-05-21 17:58:11.604290
805956,"5 Spring Meadow,",325000,https://www.propertypal.com/5-spring-meadow-maghaberry/805956,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,5,"Spring Meadow,",Maghaberry, BT28 2RN,"Price£325,000",Detached House,4,3,2,Oil,D59/D61,,For sale,2023-05-21 17:58:11.924299
736115,"Brand New Detached House, 9D Feumore Road,",390000,https://www.propertypal.com/brand-new-detached-house-9d-feumore-road-ballinderry-lisburn/736115,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,9,"Brand New Detached House,", Lisburn, BT28 2LJ,"Asking price£390,000",Detached House,4,2,2,Oil,,,For sale,2023-05-21 17:58:13.479004
803887,"Hollybrook, 17 Magees Road,",360000,https://www.propertypal.com/hollybrook-17-magees-road-upper-ballinderry-lisburn/803887,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached Bungalow,17,"Hollybrook,", Lisburn, BT28 2JE,"Offers around£360,000",Detached Bungalow,4,,2,Oil,D56/D61,,For sale,2023-05-21 17:58:13.930051
735866,"13 Brokerstown Road,",149950,https://www.propertypal.com/13-brokerstown-road-lisburn/735866,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,2 Bed Semi-detached House,13,"Brokerstown Road,",Lisburn, BT28 2EE,"Offers around£149,950",Semi-detached House,2,1,1,,EPC -PDF (61kb),,For sale,2023-05-21 17:58:14.190190
736286,"10 Mill Road,",795000,https://www.propertypal.com/10-mill-road-drumbo-lisburn/736286,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,5 Bed Detached House,10,"Mill Road,", Lisburn, BT27 5TT,"Offers over£795,000",Detached House,5,,3,Oil,F29/D63,,For sale,2023-05-21 17:58:14.519651
803736,"34 Rosslyn Park,",180000,https://www.propertypal.com/34-rosslyn-park-lisburn/803736,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,3 Bed Semi-detached House,34,"Rosslyn Park,",Lisburn, BT28 1UH,"Offers over£180,000",Semi-detached House,3,1,2,,F38/D59,,For sale,2023-05-21 17:58:14.793327
803126,"20 Leckey Road,",895000,https://www.propertypal.com/20-leckey-road-lisburn/803126,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,5 Bed Detached House,20,"Leckey Road,",Lisburn, BT28 2QA,"Price£895,000",Detached House,5,6,5,Oil,E53,,For sale,2023-05-21 17:58:15.077002
804705,"31 Spring Meadow,",249950,https://www.propertypal.com/31-spring-meadow-hammond-road-maghaberry/804705,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,31,"Spring Meadow,", Maghaberry, BT28 2RN,"Offers over£249,950",Detached House,4,,4,Oil,D61/D64,,For sale,2023-05-21 17:58:15.355865
804779,"5 Gravelhill Grove,",242500,https://www.propertypal.com/5-gravelhill-grove-maze-lisburn/804779,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,5,"Gravelhill Grove,", Lisburn, BT28 2SH,"Price£242,500",Detached House,4,,2,Oil,D61/D66,,For sale,2023-05-21 17:58:15.630815
590692,"The Boughton, The Wallace Gardens,",280000,https://www.propertypal.com/the-boughton-the-wallace-gardens-thaxton-village-lisburn/590692,/_static/3d75ac11dde0090594eb87d4b294a48c6848892e/_next/static/media/PropertyPalLogo@3x.c8a03f97.png,4 Bed Detached House,,"The Boughton, The Wallace Gardens,", Lisburn, BT28 3HZ,"Price£280,000",Detached House,4,,1,Gas,,,For sale,2023-05-21 17:58:15.912851
